symbol,datetime,ha_open,ha_high,ha_low,ha_close
ULTRACEMCO24AUG11200CE,"2024-08-19 10:46:00",239.89971740743115,240,235.85,237.925
ULTRACEMCO24AUG11200CE,"2024-08-19 10:45:00",240.2994348148623,240.2994348148623,239.5,239.5
ULTRACEMCO24AUG11200CE,"2024-08-19 10:44:00",240.74886962972465,240.74886962972465,239.5,239.85
ULTRACEMCO24AUG11200CE,"2024-08-19 10:43:00",239.97273925944933,242.85,239.97273925944933,241.52499999999998
ULTRACEMCO24AUG11200CE,"2024-08-19 10:42:00",238.62047851889866,242.85,238.62047851889866,241.32500000000002
ULTRACEMCO24AUG11200CE,"2024-08-19 10:41:00",239.2659570377973,242,235.05,237.97500000000002
ULTRACEMCO24AUG11200CE,"2024-08-19 10:40:00",241.7819140755946,241.7819140755946,230.5,236.75
ULTRACEMCO24AUG11200CE,"2024-08-19 10:39:00",241.8638281511892,241.8638281511892,241.7,241.7
ULTRACEMCO24AUG11200CE,"2024-08-19 10:38:00",242.02765630237843,242.02765630237843,241.7,241.7
ULTRACEMCO24AUG11200CE,"2024-08-19 10:37:00",240.70531260475684,245,240.70531260475684,243.35000000000002
ULTRACEMCO24AUG11200CE,"2024-08-19 10:36:00",237.2106252095137,245,237.2106252095137,244.2
ULTRACEMCO24AUG11200CE,"2024-08-19 10:35:00",237.07125041902742,237.35,237.07125041902742,237.35
ULTRACEMCO24AUG11200CE,"2024-08-19 10:34:00",237.9675008380548,237.9675008380548,235,236.175
ULTRACEMCO24AUG11200CE,"2024-08-19 10:33:00",237.7850016761096,241.3,235,238.15
ULTRACEMCO24AUG11200CE,"2024-08-19 10:32:00",233.34500335221924,243.45,233.34500335221924,242.22499999999997
ULTRACEMCO24AUG11200CE,"2024-08-19 10:31:00",230.21500670443845,242.85,230.1,236.475
ULTRACEMCO24AUG11200CE,"2024-08-19 10:30:00",230.33001340887688,230.33001340887688,230.1,230.1
ULTRACEMCO24AUG11200CE,"2024-08-19 10:29:00",233.01002681775373,233.01002681775373,227.65,227.65
ULTRACEMCO24AUG11200CE,"2024-08-19 10:28:00",235.32005363550746,235.32005363550746,227.65,230.7
ULTRACEMCO24AUG11200CE,"2024-08-19 10:27:00",236.8901072710149,236.8901072710149,233.75,233.75
ULTRACEMCO24AUG11200CE,"2024-08-19 10:26:00",240.0302145420298,240.0302145420298,233.75,233.75
ULTRACEMCO24AUG11200CE,"2024-08-19 10:25:00",245.6104290840596,245.6104290840596,233.75,234.45
ULTRACEMCO24AUG11200CE,"2024-08-19 10:24:00",250.44585816811917,250.44585816811917,235.15,240.775
ULTRACEMCO24AUG11200CE,"2024-08-19 10:23:00",247.89171633623835,253,247.89171633623835,253
ULTRACEMCO24AUG11200CE,"2024-08-19 10:22:00",246.9709326724767,253.55,244.35,248.8125
ULTRACEMCO24AUG11200CE,"2024-08-19 10:21:00",249.59186534495336,249.59186534495336,244.35,244.35
ULTRACEMCO24AUG11200CE,"2024-08-19 10:20:00",249.38373068990674,249.8,249.38373068990674,249.8
ULTRACEMCO24AUG11200CE,"2024-08-19 10:19:00",249.71746137981347,250.55,247.5,249.05
ULTRACEMCO24AUG11200CE,"2024-08-19 10:18:00",250.53492275962694,250.53492275962694,248.35,248.9
ULTRACEMCO24AUG11200CE,"2024-08-19 10:17:00",250.4948455192539,251.7,249.45,250.575
ULTRACEMCO24AUG11200CE,"2024-08-19 10:16:00",247.16469103850778,257.05,247.16469103850778,253.825
ULTRACEMCO24AUG11200CE,"2024-08-19 10:15:00",248.47938207701554,248.47938207701554,245.85,245.85
ULTRACEMCO24AUG11200CE,"2024-08-19 10:14:00",249.8837641540311,249.8837641540311,245.85,247.07500000000002
ULTRACEMCO24AUG11200CE,"2024-08-19 10:13:00",251.46752830806219,251.46752830806219,248.3,248.3
ULTRACEMCO24AUG11200CE,"2024-08-19 10:12:00",251.66005661612434,253.4,249.15,251.275
ULTRACEMCO24AUG11200CE,"2024-08-19 10:11:00",249.12011323224866,255,249.12011323224866,254.2
ULTRACEMCO24AUG11200CE,"2024-08-19 10:10:00",247.4902264644973,255,246.5,250.75
ULTRACEMCO24AUG11200CE,"2024-08-19 10:09:00",248.48045292899462,248.48045292899462,246.5,246.5
ULTRACEMCO24AUG11200CE,"2024-08-19 10:08:00",248.83590585798925,249.75,246.5,248.125
ULTRACEMCO24AUG11200CE,"2024-08-19 10:07:00",248.57181171597847,249.75,248.45,249.1
ULTRACEMCO24AUG11200CE,"2024-08-19 10:06:00",246.24362343195696,253.75,246.24362343195696,250.89999999999998
ULTRACEMCO24AUG11200CE,"2024-08-19 10:05:00",243.7622468639139,252.95,243.7622468639139,248.72500000000002
ULTRACEMCO24AUG11200CE,"2024-08-19 10:04:00",243.0244937278278,244.5,243.0244937278278,244.5
ULTRACEMCO24AUG11200CE,"2024-08-19 10:03:00",241.5489874556556,244.5,241.5489874556556,244.5
ULTRACEMCO24AUG11200CE,"2024-08-19 10:02:00",238.5979749113112,244.5,238.5979749113112,244.5
ULTRACEMCO24AUG11200CE,"2024-08-19 10:01:00",235.79594982262242,248,235.79594982262242,241.4
ULTRACEMCO24AUG11200CE,"2024-08-19 10:00:00",235.04189964524483,236.55,235.04189964524483,236.55
ULTRACEMCO24AUG11200CE,"2024-08-19 09:59:00",233.43379929048962,236.65,233.43379929048962,236.65
ULTRACEMCO24AUG11200CE,"2024-08-19 09:58:00",233.69259858097928,236.65,229.5,233.17499999999998
ULTRACEMCO24AUG11200CE,"2024-08-19 09:57:00",238.48519716195858,238.48519716195858,228.9,228.9
ULTRACEMCO24AUG11200CE,"2024-08-19 09:56:00",241.62039432391714,241.8,228.9,235.35
ULTRACEMCO24AUG11200CE,"2024-08-19 09:55:00",243.19078864783424,243.19078864783424,238.3,240.05
ULTRACEMCO24AUG11200CE,"2024-08-19 09:54:00",245.4815772956685,245.4815772956685,236,240.89999999999998
ULTRACEMCO24AUG11200CE,"2024-08-19 09:53:00",246.31315459133702,246.31315459133702,244.65,244.65
ULTRACEMCO24AUG11200CE,"2024-08-19 09:52:00",248.97630918267402,248.97630918267402,242.65,243.65
ULTRACEMCO24AUG11200CE,"2024-08-19 09:51:00",254.12761836534804,254.12761836534804,242.65,243.825
ULTRACEMCO24AUG11200CE,"2024-08-19 09:50:00",253.25523673069605,255,253.25523673069605,255
ULTRACEMCO24AUG11200CE,"2024-08-19 09:49:00",252.37297346139212,255.7,250.15,254.1375
ULTRACEMCO24AUG11200CE,"2024-08-19 09:48:00",253.74594692278424,253.74594692278424,251,251
ULTRACEMCO24AUG11200CE,"2024-08-19 09:47:00",255.41689384556852,255.41689384556852,251,252.075
ULTRACEMCO24AUG11200CE,"2024-08-19 09:46:00",256.45878769113705,256.45878769113705,253.15,254.375
ULTRACEMCO24AUG11200CE,"2024-08-19 09:45:00",257.3175753822741,257.3175753822741,255.6,255.6
ULTRACEMCO24AUG11200CE,"2024-08-19 09:44:00",258.83515076454813,258.83515076454813,255.6,255.8
ULTRACEMCO24AUG11200CE,"2024-08-19 09:43:00",258.42030152909626,259.25,258.42030152909626,259.25
ULTRACEMCO24AUG11200CE,"2024-08-19 09:42:00",257.0156030581926,261.15,257.0156030581926,259.825
ULTRACEMCO24AUG11200CE,"2024-08-19 09:41:00",254.50620611638527,265.25,254.50620611638527,259.525
ULTRACEMCO24AUG11200CE,"2024-08-19 09:40:00",253.16241223277058,255.85,253.16241223277058,255.85
ULTRACEMCO24AUG11200CE,"2024-08-19 09:39:00",252.34982446554113,255.85,250.55,253.975
ULTRACEMCO24AUG11200CE,"2024-08-19 09:38:00",249.13714893108224,263.4,249.13714893108224,255.5625
ULTRACEMCO24AUG11200CE,"2024-08-19 09:37:00",246.19929786216449,252.7,246.19929786216449,252.075
ULTRACEMCO24AUG11200CE,"2024-08-19 09:36:00",243.061095724329,252.7,243.061095724329,249.33749999999998
ULTRACEMCO24AUG11200CE,"2024-08-19 09:35:00",242.94719144865797,246.35,240,243.175
ULTRACEMCO24AUG11200CE,"2024-08-19 09:34:00",246.70688289731595,246.70688289731595,238,239.1875
ULTRACEMCO24AUG11200CE,"2024-08-19 09:33:00",252.16376579463187,252.16376579463187,238,241.25
ULTRACEMCO24AUG11200CE,"2024-08-19 09:32:00",256.75253158926375,256.75253158926375,244.5,247.575
ULTRACEMCO24AUG11200CE,"2024-08-19 09:31:00",260.5675631785275,260.5675631785275,249.9,252.9375
ULTRACEMCO24AUG11200CE,"2024-08-19 09:30:00",263.83512635705495,263.83512635705495,255.6,257.3
ULTRACEMCO24AUG11200CE,"2024-08-19 09:29:00",266.28275271410996,266.28275271410996,257,261.3875
ULTRACEMCO24AUG11200CE,"2024-08-19 09:28:00",268.6280054282199,268.6280054282199,257.75,263.9375
ULTRACEMCO24AUG11200CE,"2024-08-19 09:27:00",272.3310108564399,272.3310108564399,264.85,264.925
ULTRACEMCO24AUG11200CE,"2024-08-19 09:26:00",277.0370217128798,277.0370217128798,261.5,267.625
ULTRACEMCO24AUG11200CE,"2024-08-19 09:25:00",276.1990434257596,283.75,272,277.875
ULTRACEMCO24AUG11200CE,"2024-08-19 09:24:00",274.49808685151925,283.75,272.05,277.9
ULTRACEMCO24AUG11200CE,"2024-08-19 09:23:00",278.4461737030385,278.4461737030385,267.6,270.55
ULTRACEMCO24AUG11200CE,"2024-08-19 09:22:00",286.14234740607696,286.14234740607696,267.5,270.75
ULTRACEMCO24AUG11200CE,"2024-08-19 09:21:00",292.084694812154,292.084694812154,272.8,280.2
ULTRACEMCO24AUG11200CE,"2024-08-19 09:20:00",299.96938962430795,299.96938962430795,275,284.2
ULTRACEMCO24AUG11200CE,"2024-08-19 09:19:00",305.73877924861586,305.73877924861586,288.4,294.2
ULTRACEMCO24AUG11200CE,"2024-08-19 09:18:00",303.77755849723167,310.6,303.77755849723167,307.7
ULTRACEMCO24AUG11200CE,"2024-08-19 09:17:00",287.1051169944634,324.9,287.1051169944634,320.45
ULTRACEMCO24AUG11200CE,"2024-08-19 09:16:00",261.2477339889268,324.9,261.2477339889268,312.9625
ULTRACEMCO24AUG11200CE,"2024-08-19 09:15:00",226.30796797785365,310,226.30796797785365,296.1875
ULTRACEMCO24AUG11200CE,"2024-08-16 15:29:00",225.6159359557073,227,225.6159359557073,227
ULTRACEMCO24AUG11200CE,"2024-08-16 15:28:00",225.2443719114146,227,223.5,225.9875
ULTRACEMCO24AUG11200CE,"2024-08-16 15:27:00",225.2387438228292,226.45,224.05,225.25
ULTRACEMCO24AUG11200CE,"2024-08-16 15:26:00",225.2274876456584,226.45,224.05,225.25
ULTRACEMCO24AUG11200CE,"2024-08-16 15:25:00",226.16747529131678,226.45,220,224.28750000000002
ULTRACEMCO24AUG11200CE,"2024-08-16 15:24:00",226.77245058263355,227,224,225.5625
ULTRACEMCO24AUG11200CE,"2024-08-16 15:23:00",226.44490116526708,229.45,224.15,227.1
ULTRACEMCO24AUG11200CE,"2024-08-16 15:22:00",225.06480233053418,227.9,225.06480233053418,227.825
ULTRACEMCO24AUG11200CE,"2024-08-16 15:21:00",225.25460466106836,227.8,221.95,224.875
ULTRACEMCO24AUG11200CE,"2024-08-16 15:20:00",228.7717093221367,228.7717093221367,221,221.7375
ULTRACEMCO24AUG11200CE,"2024-08-16 15:19:00",230.2934186442734,230.2934186442734,224.5,227.25
ULTRACEMCO24AUG11200CE,"2024-08-16 15:18:00",228.99933728854685,233.2,228.99933728854685,231.58749999999998
ULTRACEMCO24AUG11200CE,"2024-08-16 15:17:00",226.5611745770937,234.75,226.5611745770937,231.4375
ULTRACEMCO24AUG11200CE,"2024-08-16 15:16:00",226.17234915418743,228.9,225,226.95
ULTRACEMCO24AUG11200CE,"2024-08-16 15:15:00",225.60719830837488,228.9,224.45,226.7375
ULTRACEMCO24AUG11200CE,"2024-08-16 15:14:00",224.38939661674974,228.6,224.38939661674974,226.82500000000002
ULTRACEMCO24AUG11200CE,"2024-08-16 15:13:00",221.39129323349948,231.45,221.39129323349948,227.3875
ULTRACEMCO24AUG11200CE,"2024-08-16 15:12:00",216.43258646699897,228.4,216.43258646699897,226.35
ULTRACEMCO24AUG11200CE,"2024-08-16 15:11:00",213.01517293399795,225,213.01517293399795,219.85
ULTRACEMCO24AUG11200CE,"2024-08-16 15:10:00",209.9053458679959,218.95,209.9053458679959,216.125
ULTRACEMCO24AUG11200CE,"2024-08-16 15:09:00",206.83569173599176,218.95,206.83569173599176,212.97500000000002
ULTRACEMCO24AUG11200CE,"2024-08-16 15:08:00",207.82138347198355,207.82138347198355,204.7,205.85
ULTRACEMCO24AUG11200CE,"2024-08-16 15:07:00",207.65526694396706,211.55,204.7,207.9875
ULTRACEMCO24AUG11200CE,"2024-08-16 15:06:00",206.81053388793413,211,206,208.5
ULTRACEMCO24AUG11200CE,"2024-08-16 15:05:00",204.84606777586822,212.15,204.8,208.775
ULTRACEMCO24AUG11200CE,"2024-08-16 15:04:00",201.11713555173645,212.15,201.11713555173645,208.575
ULTRACEMCO24AUG11200CE,"2024-08-16 15:03:00",201.58427110347287,205,195.6,200.65
ULTRACEMCO24AUG11200CE,"2024-08-16 15:02:00",202.46854220694576,205.05,197,200.7
ULTRACEMCO24AUG11200CE,"2024-08-16 15:01:00",198.64958441389152,214.15,198.64958441389152,206.2875
ULTRACEMCO24AUG11200CE,"2024-08-16 15:00:00",195.03666882778305,206.65,195.03666882778305,202.2625
ULTRACEMCO24AUG11200CE,"2024-08-16 14:59:00",191.4983376555661,202.3,191.4983376555661,198.575
ULTRACEMCO24AUG11200CE,"2024-08-16 14:58:00",190.4966753111322,195,190,192.5
ULTRACEMCO24AUG11200CE,"2024-08-16 14:57:00",190.49335062226442,192,188,190.5
ULTRACEMCO24AUG11200CE,"2024-08-16 14:56:00",190.36170124452883,192,188.45,190.625
ULTRACEMCO24AUG11200CE,"2024-08-16 14:55:00",189.66090248905766,193.85,187.35,191.0625
ULTRACEMCO24AUG11200CE,"2024-08-16 14:54:00",187.72180497811536,193,187.72180497811536,191.6
ULTRACEMCO24AUG11200CE,"2024-08-16 14:53:00",186.53110995623075,192,186,188.9125
ULTRACEMCO24AUG11200CE,"2024-08-16 14:52:00",186.3747199124615,189.55,181.4,186.6875
ULTRACEMCO24AUG11200CE,"2024-08-16 14:51:00",184.47443982492302,190,184.47443982492302,188.27499999999998
ULTRACEMCO24AUG11200CE,"2024-08-16 14:50:00",182.09887964984603,189.6,182.09887964984603,186.85
ULTRACEMCO24AUG11200CE,"2024-08-16 14:49:00",180.59775929969203,186,180.59775929969203,183.6
ULTRACEMCO24AUG11200CE,"2024-08-16 14:48:00",177.53301859938404,188,177.53301859938404,183.66250000000002
ULTRACEMCO24AUG11200CE,"2024-08-16 14:47:00",175.69103719876804,183.75,175,179.375
ULTRACEMCO24AUG11200CE,"2024-08-16 14:46:00",179.0320743975361,179.0320743975361,169.4,172.35
ULTRACEMCO24AUG11200CE,"2024-08-16 14:45:00",184.4891487950722,184.4891487950722,170,173.575
ULTRACEMCO24AUG11200CE,"2024-08-16 14:44:00",186.4532975901444,187.9,177.15,182.525
ULTRACEMCO24AUG11200CE,"2024-08-16 14:43:00",186.21909518028878,188.85,185,186.6875
ULTRACEMCO24AUG11200CE,"2024-08-16 14:42:00",189.58819036057756,189.58819036057756,178.05,182.85000000000002
ULTRACEMCO24AUG11200CE,"2024-08-16 14:41:00",189.70138072115512,197.95,181,189.475
ULTRACEMCO24AUG11200CE,"2024-08-16 14:40:00",185.84026144231024,196,185.84026144231024,193.5625
ULTRACEMCO24AUG11200CE,"2024-08-16 14:39:00",180.16802288462048,194.9,180.16802288462048,191.5125
ULTRACEMCO24AUG11200CE,"2024-08-16 14:38:00",172.58604576924097,192,172.58604576924097,187.75
ULTRACEMCO24AUG11200CE,"2024-08-16 14:37:00",163.92209153848194,187,163.92209153848194,181.25
ULTRACEMCO24AUG11200CE,"2024-08-16 14:36:00",156.35668307696386,177,156.35668307696386,171.4875
ULTRACEMCO24AUG11200CE,"2024-08-16 14:35:00",147.45086615392773,176.6,147.45086615392773,165.2625
ULTRACEMCO24AUG11200CE,"2024-08-16 14:34:00",141.8017323078555,157,141.8017323078555,153.1
ULTRACEMCO24AUG11200CE,"2024-08-16 14:33:00",138.540964615711,150.35,138.540964615711,145.0625
ULTRACEMCO24AUG11200CE,"2024-08-16 14:32:00",138.25692923142202,143.25,135,138.825
ULTRACEMCO24AUG11200CE,"2024-08-16 14:31:00",139.08885846284403,139.08885846284403,136.65,137.42499999999998
ULTRACEMCO24AUG11200CE,"2024-08-16 14:30:00",139.21521692568805,141.8,136.6,138.96249999999998
ULTRACEMCO24AUG11200CE,"2024-08-16 14:29:00",135.1304338513761,145.9,135.1304338513761,143.3
ULTRACEMCO24AUG11200CE,"2024-08-16 14:28:00",129.4483677027522,143.3,129.4483677027522,140.8125
ULTRACEMCO24AUG11200CE,"2024-08-16 14:27:00",125.52173540550442,138.75,125.52173540550442,133.375
ULTRACEMCO24AUG11200CE,"2024-08-16 14:26:00",122.51847081100884,130.1,122.51847081100884,128.525
ULTRACEMCO24AUG11200CE,"2024-08-16 14:25:00",120.18694162201768,128.9,120.18694162201768,124.85
ULTRACEMCO24AUG11200CE,"2024-08-16 14:24:00",119.59888324403535,121.85,119.59888324403535,120.775
ULTRACEMCO24AUG11200CE,"2024-08-16 14:23:00",119.6477664880707,120.3,118.95,119.55
ULTRACEMCO24AUG11200CE,"2024-08-16 14:22:00",119.3080329761414,123,118.95,119.9875
ULTRACEMCO24AUG11200CE,"2024-08-16 14:21:00",119.5285659522828,119.5285659522828,118.9,119.0875
ULTRACEMCO24AUG11200CE,"2024-08-16 14:20:00",119.7071319045656,120,118.65,119.35000000000001
ULTRACEMCO24AUG11200CE,"2024-08-16 14:19:00",119.0392638091312,121.35,119.0392638091312,120.375
ULTRACEMCO24AUG11200CE,"2024-08-16 14:18:00",118.4035276182624,121.35,118,119.67500000000001
ULTRACEMCO24AUG11200CE,"2024-08-16 14:17:00",118.95705523652481,118.95705523652481,117,117.85
ULTRACEMCO24AUG11200CE,"2024-08-16 14:16:00",119.3391104730496,119.65,116.8,118.575
ULTRACEMCO24AUG11200CE,"2024-08-16 14:15:00",119.0282209460992,119.65,119.0282209460992,119.65
ULTRACEMCO24AUG11200CE,"2024-08-16 14:14:00",118.88144189219838,119.65,118.7,119.17500000000001
ULTRACEMCO24AUG11200CE,"2024-08-16 14:13:00",119.06288378439677,119.06288378439677,118.7,118.7
ULTRACEMCO24AUG11200CE,"2024-08-16 14:12:00",119.40076756879355,119.40076756879355,118.2,118.725
ULTRACEMCO24AUG11200CE,"2024-08-16 14:11:00",119.45153513758711,119.7,119,119.35
ULTRACEMCO24AUG11200CE,"2024-08-16 14:10:00",119.20307027517421,119.7,119.20307027517421,119.7
ULTRACEMCO24AUG11200CE,"2024-08-16 14:09:00",118.70614055034841,119.7,118.70614055034841,119.7
ULTRACEMCO24AUG11200CE,"2024-08-16 14:08:00",118.19978110069682,120,118,119.21249999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 14:07:00",117.11206220139366,121.8,117.11206220139366,119.2875
ULTRACEMCO24AUG11200CE,"2024-08-16 14:06:00",116.29912440278729,118.1,116.29912440278729,117.92500000000001
ULTRACEMCO24AUG11200CE,"2024-08-16 14:05:00",115.62324880557458,117.75,115.62324880557458,116.975
ULTRACEMCO24AUG11200CE,"2024-08-16 14:04:00",115.08399761114917,116.4,115.08399761114917,116.1625
ULTRACEMCO24AUG11200CE,"2024-08-16 14:03:00",114.14299522229834,118,114.14299522229834,116.025
ULTRACEMCO24AUG11200CE,"2024-08-16 14:02:00",113.28599044459668,115,113.28599044459668,115
ULTRACEMCO24AUG11200CE,"2024-08-16 14:01:00",112.24698088919334,115,112.24698088919334,114.325
ULTRACEMCO24AUG11200CE,"2024-08-16 14:00:00",111.83146177838667,113.7,111.65,112.6625
ULTRACEMCO24AUG11200CE,"2024-08-16 13:59:00",112.28792355677334,112.28792355677334,109.95,111.375
ULTRACEMCO24AUG11200CE,"2024-08-16 13:58:00",114.10084711354668,114.10084711354668,109,110.475
ULTRACEMCO24AUG11200CE,"2024-08-16 13:57:00",116.20169422709337,116.20169422709337,109,112
ULTRACEMCO24AUG11200CE,"2024-08-16 13:56:00",117.40338845418674,117.40338845418674,115,115
ULTRACEMCO24AUG11200CE,"2024-08-16 13:55:00",118.51927690837348,118.51927690837348,114.15,116.2875
ULTRACEMCO24AUG11200CE,"2024-08-16 13:54:00",119.03855381674697,119.03855381674697,118,118
ULTRACEMCO24AUG11200CE,"2024-08-16 13:53:00",119.57710763349395,119.57710763349395,118,118.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:52:00",120.0042152669879,120.0042152669879,119,119.15
ULTRACEMCO24AUG11200CE,"2024-08-16 13:51:00",121.2334305339758,121.2334305339758,117.65,118.77499999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 13:50:00",122.0668610679516,122.0668610679516,118.85,120.4
ULTRACEMCO24AUG11200CE,"2024-08-16 13:49:00",121.97122213590322,123.2,120.35,122.1625
ULTRACEMCO24AUG11200CE,"2024-08-16 13:48:00",121.57994427180645,123.25,121,122.3625
ULTRACEMCO24AUG11200CE,"2024-08-16 13:47:00",121.1598885436129,122,121.1598885436129,122
ULTRACEMCO24AUG11200CE,"2024-08-16 13:46:00",121.31977708722579,122,120,121
ULTRACEMCO24AUG11200CE,"2024-08-16 13:45:00",121.76455417445158,121.76455417445158,120,120.875
ULTRACEMCO24AUG11200CE,"2024-08-16 13:44:00",120.97910834890314,123.35,120.97910834890314,122.55
ULTRACEMCO24AUG11200CE,"2024-08-16 13:43:00",119.80821669780627,123.35,119.80821669780627,122.15
ULTRACEMCO24AUG11200CE,"2024-08-16 13:42:00",117.85393339561256,122.65,117.85393339561256,121.7625
ULTRACEMCO24AUG11200CE,"2024-08-16 13:41:00",115.8828667912251,121.5,115.8828667912251,119.825
ULTRACEMCO24AUG11200CE,"2024-08-16 13:40:00",115.26573358245018,118.15,113.95,116.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:39:00",115.80646716490037,115.80646716490037,114.25,114.725
ULTRACEMCO24AUG11200CE,"2024-08-16 13:38:00",116.60043432980073,116.60043432980073,114,115.0125
ULTRACEMCO24AUG11200CE,"2024-08-16 13:37:00",117.30086865960146,117.30086865960146,115.9,115.9
ULTRACEMCO24AUG11200CE,"2024-08-16 13:36:00",118.95173731920292,118.95173731920292,115.4,115.65
ULTRACEMCO24AUG11200CE,"2024-08-16 13:35:00",120.82847463840586,120.82847463840586,116.15,117.07499999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 13:34:00",121.68194927681174,121.95,118,119.975
ULTRACEMCO24AUG11200CE,"2024-08-16 13:33:00",121.76389855362348,122,121,121.6
ULTRACEMCO24AUG11200CE,"2024-08-16 13:32:00",121.62779710724698,122.35,121.45,121.89999999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 13:31:00",120.49309421449394,124.85,119.15,122.76250000000002
ULTRACEMCO24AUG11200CE,"2024-08-16 13:30:00",118.81118842898788,124.7,118.81118842898788,122.175
ULTRACEMCO24AUG11200CE,"2024-08-16 13:29:00",118.59737685797575,120.2,116.8,119.025
ULTRACEMCO24AUG11200CE,"2024-08-16 13:28:00",118.31975371595149,120.3,117.5,118.875
ULTRACEMCO24AUG11200CE,"2024-08-16 13:27:00",117.42700743190298,120.35,117.42700743190298,119.2125
ULTRACEMCO24AUG11200CE,"2024-08-16 13:26:00",116.10401486380596,120,116.10401486380596,118.75
ULTRACEMCO24AUG11200CE,"2024-08-16 13:25:00",115.7080297276119,117.5,115.5,116.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:24:00",115.9160594552238,115.9160594552238,115.5,115.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:23:00",116.33211891044762,116.33211891044762,115.5,115.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:22:00",116.08923782089524,117.65,115.5,116.575
ULTRACEMCO24AUG11200CE,"2024-08-16 13:21:00",115.59097564179046,117.65,115,116.5875
ULTRACEMCO24AUG11200CE,"2024-08-16 13:20:00",115.13195128358092,116.05,115.13195128358092,116.05
ULTRACEMCO24AUG11200CE,"2024-08-16 13:19:00",114.11390256716184,117,114.11390256716184,116.14999999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 13:18:00",113.2653051343237,116.9,113.2653051343237,114.96249999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 13:17:00",113.0306102686474,113.5,113.0306102686474,113.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:16:00",112.7987205372948,113.5,112.55,113.2625
ULTRACEMCO24AUG11200CE,"2024-08-16 13:15:00",112.4724410745896,114.2,112.4,113.125
ULTRACEMCO24AUG11200CE,"2024-08-16 13:14:00",112.24488214917922,113.6,112.24488214917922,112.69999999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 13:13:00",112.56476429835843,112.56476429835843,111.45,111.92500000000001
ULTRACEMCO24AUG11200CE,"2024-08-16 13:12:00",112.62952859671685,113.55,111.45,112.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:11:00",112.2590571934337,113.55,112.2590571934337,113
ULTRACEMCO24AUG11200CE,"2024-08-16 13:10:00",112.06811438686742,112.45,112.06811438686742,112.45
ULTRACEMCO24AUG11200CE,"2024-08-16 13:09:00",111.68622877373483,112.45,111.68622877373483,112.45
ULTRACEMCO24AUG11200CE,"2024-08-16 13:08:00",111.14745754746964,112.55,111.14745754746964,112.225
ULTRACEMCO24AUG11200CE,"2024-08-16 13:07:00",111.79491509493928,111.95,109.05,110.5
ULTRACEMCO24AUG11200CE,"2024-08-16 13:06:00",112.63983018987858,112.85,109.05,110.95
ULTRACEMCO24AUG11200CE,"2024-08-16 13:05:00",113.01716037975716,113.01716037975716,111.6,112.26249999999999
ULTRACEMCO24AUG11200CE,"2024-08-16 13:04:00",113.15932075951432,114.15,111.6,112.875
ULTRACEMCO24AUG11200CE,"2024-08-16 13:03:00",112.56864151902863,114.15,112.56864151902863,113.75
ULTRACEMCO24AUG11200CE,"2024-08-16 13:02:00",111.42478303805726,114.85,111.42478303805726,113.7125
ULTRACEMCO24AUG11200CE,"2024-08-16 13:01:00",110.67456607611453,113.55,110.67456607611453,112.175
ULTRACEMCO24AUG11200CE,"2024-08-16 13:00:00",110.33663215222907,111.45,110.33663215222907,111.0125
ULTRACEMCO24AUG11200CE,"2024-08-16 12:59:00",109.92326430445816,111.5,109,110.75
ULTRACEMCO24AUG11200CE,"2024-08-16 12:58:00",109.32152860891631,111.8,109.32152860891631,110.525
ULTRACEMCO24AUG11200CE,"2024-08-16 12:57:00",108.11805721783261,112.15,108.11805721783261,110.525
ULTRACEMCO24AUG11200CE,"2024-08-16 12:56:00",107.08611443566522,111.15,107.08611443566522,109.15
