,symbol,datetime,enabled,fail_count
69,PIDILITIND24JUN2900CE,2024-06-13 09:20:00,True,1
70,PIDILITIND24JUN3040CE,2024-06-13 13:15:00,True,0
71,PIDILITIND24JUN3160PE,2024-06-13 13:15:00,True,0
72,PIIND24JUN3800PE,2024-06-13 09:20:00,True,1
73,RELIANCE24JUN2700CE,2024-06-13 13:15:00,True,0
74,RELIANCE24JUN2900PE,2024-06-13 13:15:00,True,0
75,RELIANCE24JUN3080CE,2024-06-13 13:15:00,True,0
76,RELIANCE24JUN3100CE,2024-06-13 13:15:00,True,0
77,SHREECEM24JUN24250CE,2024-06-05 09:15:00,True,0
78,SHREECEM24JUN26250PE,2024-06-13 13:15:00,True,0
79,SHREECEM24JUN26500PE,2024-06-13 13:15:00,True,0
80,SHREECEM24JUN28000CE,2024-06-13 13:15:00,True,0
81,SIEMENS24JUN6200PE,2024-06-13 13:15:00,True,0
82,ULTRACEMCO24JUN10100PE,2024-06-13 13:15:00,True,0
83,ASIANPAINT24JUN2820PE,2024-06-13 13:15:00,True,0
84,ASIANPAINT24JUN2920PE,2024-06-13 13:15:00,True,0
85,ASIANPAINT24JUN2980PE,2024-06-13 13:15:00,True,0
86,BAJFINANCE24JUN6400CE,2024-06-13 09:20:00,True,1
87,BAJFINANCE24JUN6450PE,2024-06-13 13:15:00,True,0
88,BAJFINANCE24JUN6500PE,2024-06-13 13:15:00,True,0
89,BAJFINANCE24JUN7300CE,2024-06-13 13:15:00,True,0
90,BAJFINANCE24JUN7350CE,2024-06-13 13:15:00,True,0
91,BAJFINANCE24JUN7450CE,2024-06-13 13:15:00,True,0
92,BANKNIFTY2461249100CE,2024-06-12 15:15:00,True,0
93,BANKNIFTY2461250100CE,2024-06-12 15:15:00,True,0
94,BANKNIFTY2461250300CE,2024-06-12 15:15:00,True,0
95,BOSCHLTD24JUN29250CE,2024-06-05 15:15:00,True,0
96,BOSCHLTD24JUN30000CE,2024-06-13 13:15:00,True,0
97,BRITANNIA24JUN4900PE,2024-06-13 13:15:00,True,0
98,EICHERMOT24JUN4400PE,2024-06-13 13:15:00,True,0
99,EICHERMOT24JUN4650PE,2024-06-13 13:15:00,True,0
100,FINNIFTY2461822200PE,2024-06-13 13:15:00,True,0
101,HEROMOTOCO24JUN4850PE,2024-06-13 13:15:00,True,0
102,INFY24JUN1400CE,2024-06-13 13:15:00,True,0
103,INFY24JUN1440CE,2024-06-13 13:15:00,True,0
104,INFY24JUN1500CE,2024-06-13 13:15:00,True,0
105,LTIM24JUN4750CE,2024-06-13 13:15:00,True,0
106,LTIM24JUN4950CE,2024-06-13 13:15:00,True,0
107,LTIM24JUN5050CE,2024-06-13 13:15:00,True,0
108,MARUTI24JUN12000CE,2024-06-13 13:15:00,True,0
109,MARUTI24JUN12700PE,2024-06-13 13:15:00,True,0
110,MARUTI24JUN12800CE,2024-06-13 13:15:00,True,0
111,MIDCPNIFTY24JUN11850CE,2024-06-13 13:15:00,True,0
112,MIDCPNIFTY24JUN11900CE,2024-06-13 13:15:00,True,0
113,MIDCPNIFTY24JUN12500PE,2024-06-13 13:15:00,True,0
114,OFSS24JUN8000CE,2024-06-13 09:20:00,True,1
115,PIDILITIND24JUN3220PE,2024-06-13 09:20:00,True,1
116,PIIND24JUN3400CE,2024-06-04 15:15:00,True,0
117,PIIND24JUN3450PE,2024-06-13 13:15:00,True,0
118,PIIND24JUN3500CE,2024-06-13 13:15:00,True,0
119,SHREECEM24JUN24250PE,2024-06-13 09:20:00,True,1
120,SIEMENS24JUN6600PE,2024-06-13 13:15:00,True,0
121,TCS24JUN3700CE,2024-06-13 13:15:00,True,0
122,TRENT24JUN4450CE,2024-06-05 15:15:00,True,0
123,TRENT24JUN4750PE,2024-06-13 13:15:00,True,0
124,ULTRACEMCO24JUN10900CE,2024-06-13 13:15:00,True,0
125,ULTRACEMCO24JUN9500CE,2024-06-13 13:15:00,True,0
126,ABB24JUN7050CE,2024-05-02 09:15:00,True,0
127,ABB24JUN7300CE,2024-05-06 09:15:00,True,0
128,ASIANPAINT24JUN3000CE,2024-06-13 13:15:00,True,0
129,ASIANPAINT24JUN3040PE,2024-06-13 13:15:00,True,0
130,BAJFINANCE24JUN6750PE,2024-06-13 13:15:00,True,0
131,BANKNIFTY2461249700PE,2024-06-12 15:15:00,True,0
132,BANKNIFTY2461249900PE,2024-06-12 15:15:00,True,0
133,BOSCHLTD24JUN28750CE,2024-06-05 15:15:00,True,0
134,BOSCHLTD24JUN32250CE,2024-06-13 13:15:00,True,0
135,BRITANNIA24JUN5150PE,2024-06-13 13:15:00,True,0
136,BRITANNIA24JUN5400PE,2024-06-13 13:15:00,True,0
137,EICHERMOT24JUN4400CE,2024-06-13 13:15:00,True,0
138,EICHERMOT24JUN4900CE,2024-06-13 13:15:00,True,0
139,FINNIFTY2461822050CE,2024-06-13 13:15:00,True,0
140,FINNIFTY2461822100PE,2024-06-13 13:15:00,True,0
141,FINNIFTY2461822200CE,2024-06-13 13:15:00,True,0
142,HEROMOTOCO24JUN4700CE,2024-06-05 15:15:00,True,0
143,HEROMOTOCO24JUN5200PE,2024-06-13 13:15:00,True,0
144,INFY24JUN1320CE,2024-06-13 09:20:00,True,1
145,LTIM24JUN5200CE,2024-06-13 13:15:00,True,0
146,MARUTI24JUN12100PE,2024-06-13 13:15:00,True,0
147,MARUTI24JUN12200CE,2024-06-13 13:15:00,True,0
148,MARUTI24JUN13300CE,2024-06-13 13:15:00,True,0
149,NIFTY2461322750PE,2024-06-13 13:15:00,True,0
150,NIFTY2461323100PE,2024-06-13 13:15:00,True,0
151,PIDILITIND24JUN2960CE,2024-06-04 15:15:00,True,0
152,PIDILITIND24JUN3120CE,2024-06-13 13:15:00,True,0
153,PIIND24JUN3300PE,2024-06-13 13:15:00,True,0
154,PIIND24JUN3600PE,2024-06-13 13:15:00,True,0
155,SHREECEM24JUN25500CE,2024-06-13 13:15:00,True,0
156,SHREECEM24JUN26250CE,2024-06-13 13:15:00,True,0
157,SHREECEM24JUN28250CE,2024-06-13 13:15:00,True,0
158,SIEMENS24JUN6450CE,2024-06-13 13:15:00,True,0
159,TCS24JUN3450PE,2024-06-13 13:15:00,True,0
160,TCS24JUN4000PE,2024-06-13 13:15:00,True,0
161,TCS24JUN4100PE,2024-06-13 13:15:00,True,0
162,TRENT24JUN4300CE,2024-06-04 15:15:00,True,0
163,TRENT24JUN4450PE,2024-06-13 09:20:00,True,1
164,TRENT24JUN4950PE,2024-06-13 13:15:00,True,0
165,ULTRACEMCO24JUN10300PE,2024-06-13 13:15:00,True,0
166,ULTRACEMCO24JUN10500PE,2024-06-13 13:15:00,True,0
167,ULTRACEMCO24JUN9600CE,2024-06-13 09:20:00,True,1
168,ABB24JUN7100CE,2024-05-13 15:15:00,True,0
169,ABB24JUN7400CE,2024-05-03 09:15:00,True,0
170,ASIANPAINT24JUN2820CE,2024-06-13 13:15:00,True,0
171,BAJFINANCE24JUN7300PE,2024-06-13 13:15:00,True,0
172,BAJFINANCE24JUN7400CE,2024-06-13 13:15:00,True,0
173,BANKNIFTY2461248900PE,2024-06-12 15:15:00,True,0
174,BANKNIFTY2461249400PE,2024-06-12 15:15:00,True,0
175,BOSCHLTD24JUN30500PE,2024-06-13 13:15:00,True,0
176,BOSCHLTD24JUN32000PE,2024-06-13 13:15:00,True,0
177,BRITANNIA24JUN5250PE,2024-06-13 13:15:00,True,0
178,BRITANNIA24JUN5300PE,2024-06-13 13:15:00,True,0
179,FINNIFTY2461822150PE,2024-06-13 13:15:00,True,0
180,INFY24JUN1540PE,2024-06-13 13:15:00,True,0
181,LTIM24JUN4850PE,2024-06-13 13:15:00,True,0
182,LTIM24JUN5100CE,2024-06-13 13:15:00,True,0
183,LTIM24JUN5150PE,2024-06-13 13:15:00,True,0
184,MARUTI24JUN13200PE,2024-06-13 13:15:00,True,0
185,NIFTY2461323350CE,2024-06-13 13:15:00,True,0
186,OFSS24JUN7500PE,2024-06-13 13:15:00,True,0
187,PIDILITIND24JUN2920PE,2024-06-05 09:15:00,True,0
188,PIDILITIND24JUN2940CE,2024-06-13 09:20:00,True,1
189,RELIANCE24JUN2720PE,2024-06-13 13:15:00,True,0
190,RELIANCE24JUN2740PE,2024-06-13 13:15:00,True,0
191,RELIANCE24JUN2780PE,2024-06-13 13:15:00,True,0
192,RELIANCE24JUN3040PE,2024-06-13 13:15:00,True,0
193,RELIANCE24JUN3120CE,2024-06-13 13:15:00,True,0
194,SHREECEM24JUN27250CE,2024-06-13 13:15:00,True,0
195,TCS24JUN3800PE,2024-06-13 13:15:00,True,0
196,TCS24JUN3850CE,2024-06-13 13:15:00,True,0
197,TCS24JUN3900CE,2024-06-13 13:15:00,True,0
198,TRENT24JUN4400CE,2024-06-13 09:20:00,True,1
199,TRENT24JUN4850CE,2024-06-13 13:15:00,True,0
200,TRENT24JUN5100CE,2024-06-13 13:15:00,True,0
201,TRENT24JUN5200PE,2024-06-13 13:15:00,True,0
202,ULTRACEMCO24JUN10400CE,2024-06-13 13:15:00,True,0
203,ULTRACEMCO24JUN9900CE,2024-06-13 09:20:00,True,1
204,ASIANPAINT24JUN2760PE,2024-06-13 13:15:00,True,0
205,ASIANPAINT24JUN2800CE,2024-06-13 13:15:00,True,0
206,BAJFINANCE24JUN6350PE,2024-06-13 09:20:00,True,1
207,BAJFINANCE24JUN6800CE,2024-06-13 13:15:00,True,0
208,BAJFINANCE24JUN7050CE,2024-06-13 13:15:00,True,0
209,BAJFINANCE24JUN7100CE,2024-06-13 13:15:00,True,0
210,BAJFINANCE24JUN7100PE,2024-06-13 13:15:00,True,0
211,BAJFINANCE24JUN7350PE,2024-06-13 13:15:00,True,0
212,BANKNIFTY2461248700PE,2024-06-12 15:15:00,True,0
213,BANKNIFTY2461249800PE,2024-06-12 15:15:00,True,0
214,BOSCHLTD24JUN29750CE,2024-06-13 09:20:00,True,1
215,BOSCHLTD24JUN30250CE,2024-06-13 09:20:00,True,1
216,BRITANNIA24JUN5050PE,2024-06-13 09:20:00,True,1
217,EICHERMOT24JUN4850CE,2024-06-13 13:15:00,True,0
218,FINNIFTY2461822050PE,2024-06-13 13:15:00,True,0
219,FINNIFTY2461822150CE,2024-06-13 13:15:00,True,0
220,HEROMOTOCO24JUN5300CE,2024-06-13 09:20:00,True,1
221,INFY24JUN1440PE,2024-06-13 13:15:00,True,0
222,INFY24JUN1500PE,2024-06-13 13:15:00,True,0
223,LTIM24JUN4400CE,2024-06-07 15:15:00,True,0
224,LTIM24JUN4550CE,2024-06-13 09:20:00,True,1
225,LTIM24JUN4900PE,2024-06-13 13:15:00,True,0
226,LTIM24JUN5050PE,2024-06-13 13:15:00,True,0
227,MARUTI24JUN12900CE,2024-06-13 13:15:00,True,0
228,MARUTI24JUN13000PE,2024-06-13 13:15:00,True,0
229,NIFTY2461323000CE,2024-06-13 13:15:00,True,0
230,NIFTY2461323150PE,2024-06-13 13:15:00,True,0
231,NIFTY2461323500PE,2024-06-13 13:15:00,True,0
232,OFSS24JUN8600PE,2024-06-13 13:15:00,True,0
233,PIDILITIND24JUN2980CE,2024-06-13 09:20:00,True,1
234,PIDILITIND24JUN3140CE,2024-06-13 13:15:00,True,0
235,PIIND24JUN3400PE,2024-06-13 13:15:00,True,0
236,RELIANCE24JUN2800PE,2024-06-13 13:15:00,True,0
237,RELIANCE24JUN2820PE,2024-06-13 13:15:00,True,0
238,RELIANCE24JUN2940PE,2024-06-13 13:15:00,True,0
239,RELIANCE24JUN2980CE,2024-06-13 13:15:00,True,0
240,RELIANCE24JUN2980PE,2024-06-13 13:15:00,True,0
241,SHREECEM24JUN25250PE,2024-06-07 15:15:00,True,0
242,SHREECEM24JUN25500PE,2024-06-13 13:15:00,True,0
243,SHREECEM24JUN26750PE,2024-06-13 13:15:00,True,0
244,SIEMENS24JUN6200CE,2024-06-06 15:15:00,True,0
245,SIEMENS24JUN6450PE,2024-06-05 09:15:00,True,0
246,SIEMENS24JUN6500PE,2024-06-13 13:15:00,True,0
247,TCS24JUN3550CE,2024-06-13 09:20:00,True,1
248,TCS24JUN3900PE,2024-06-13 13:15:00,True,0
249,TRENT24JUN4350PE,2024-06-13 09:20:00,True,1
250,TRENT24JUN4650CE,2024-06-13 09:20:00,True,1
251,TRENT24JUN4700CE,2024-06-13 13:15:00,True,0
252,TRENT24JUN5250PE,2024-06-13 13:15:00,True,0
253,ULTRACEMCO24JUN10100CE,2024-06-13 13:15:00,True,0
254,ULTRACEMCO24JUN10700PE,2024-06-13 13:15:00,True,0
255,ULTRACEMCO24JUN9400CE,2024-06-06 15:15:00,True,0
256,ULTRACEMCO24JUN9700CE,2024-06-13 09:20:00,True,1
257,ABB24JUN7500PE,2024-06-13 13:15:00,True,0
258,ASIANPAINT24JUN2780PE,2024-06-13 13:15:00,True,0
259,BAJFINANCE24JUN6300PE,2024-06-13 13:15:00,True,0
260,BAJFINANCE24JUN6550CE,2024-06-13 09:20:00,True,1
261,BAJFINANCE24JUN6900PE,2024-06-13 13:15:00,True,0
262,BAJFINANCE24JUN7050PE,2024-06-13 13:15:00,True,0
263,BAJFINANCE24JUN7250PE,2024-06-13 13:15:00,True,0
264,BAJFINANCE24JUN7400PE,2024-06-13 13:15:00,True,0
265,BANKNIFTY2461249200PE,2024-06-12 15:15:00,True,0
266,BANKNIFTY2461249600CE,2024-06-12 15:15:00,True,0
267,BANKNIFTY2461250200CE,2024-06-12 15:15:00,True,0
268,BOSCHLTD24JUN30500CE,2024-06-13 13:15:00,True,0
269,EICHERMOT24JUN4300PE,2024-06-13 13:15:00,True,0
270,EICHERMOT24JUN4700CE,2024-06-13 13:15:00,True,0
271,EICHERMOT24JUN4950PE,2024-06-13 09:20:00,True,1
272,EICHERMOT24JUN5000PE,2024-06-13 13:15:00,True,0
273,FINNIFTY2461821900CE,2024-06-13 13:15:00,True,0
274,HEROMOTOCO24JUN5300PE,2024-06-13 13:15:00,True,0
275,INFY24JUN1340CE,2024-06-13 09:20:00,True,1
276,LTIM24JUN4700PE,2024-06-13 13:15:00,True,0
277,MARUTI24JUN12500CE,2024-06-13 13:15:00,True,0
278,MARUTI24JUN12700CE,2024-06-13 13:15:00,True,0
279,MIDCPNIFTY24JUN12300CE,2024-06-13 13:15:00,True,0
280,MIDCPNIFTY24JUN12400PE,2024-05-27 09:15:00,True,0
281,NIFTY2461322650PE,2024-06-13 13:15:00,True,0
282,NIFTY2461322800CE,2024-06-13 13:15:00,True,0
283,NIFTY2461322800PE,2024-06-13 13:15:00,True,0
284,PIDILITIND24JUN2880PE,2024-06-13 13:15:00,True,0
285,PIDILITIND24JUN3180CE,2024-06-13 13:15:00,True,0
286,PIDILITIND24JUN3240CE,2024-06-13 13:15:00,True,0
287,PIDILITIND24JUN3240PE,2024-06-13 13:15:00,True,0
288,PIIND24JUN3300CE,2024-06-13 09:20:00,True,1
289,PIIND24JUN3550CE,2024-06-13 13:15:00,True,0
290,PIIND24JUN3750PE,2024-06-13 09:20:00,True,1
291,PIIND24JUN3850PE,2024-06-13 09:20:00,True,1
292,RELIANCE24JUN2740CE,2024-06-13 13:15:00,True,0
293,RELIANCE24JUN3000CE,2024-06-13 13:15:00,True,0
294,RELIANCE24JUN3000PE,2024-06-13 13:15:00,True,0
295,SHREECEM24JUN25250CE,2024-06-07 15:15:00,True,0
296,SHREECEM24JUN27500CE,2024-06-13 13:15:00,True,0
297,SIEMENS24JUN6100CE,2024-06-04 15:15:00,True,0
298,TCS24JUN3500PE,2024-06-13 13:15:00,True,0
299,TCS24JUN3950PE,2024-06-13 13:15:00,True,0
300,TRENT24JUN4400PE,2024-06-13 13:15:00,True,0
301,TRENT24JUN4750CE,2024-06-13 13:15:00,True,0
302,TRENT24JUN5250CE,2024-06-13 13:15:00,True,0
303,ULTRACEMCO24JUN10600PE,2024-06-13 13:15:00,True,0
304,ABB24JUN7250CE,2024-05-03 09:15:00,True,0
305,ASIANPAINT24JUN2940PE,2024-06-13 13:15:00,True,0
306,BAJFINANCE24JUN7000PE,2024-06-13 13:15:00,True,0
307,BANKNIFTY2461250000PE,2024-06-12 15:15:00,True,0
308,BOSCHLTD24JUN31000CE,2024-06-13 13:15:00,True,0
309,BOSCHLTD24JUN31250PE,2024-06-13 13:15:00,True,0
310,BRITANNIA24JUN5000PE,2024-06-13 13:15:00,True,0
311,EICHERMOT24JUN4850PE,2024-06-13 13:15:00,True,0
312,EICHERMOT24JUN5000CE,2024-06-13 13:15:00,True,0
313,FINNIFTY2461822000CE,2024-06-13 13:15:00,True,0
314,FINNIFTY2461822100CE,2024-06-13 13:15:00,True,0
315,FINNIFTY2461822300PE,2024-06-13 13:15:00,True,0
316,HEROMOTOCO24JUN4800PE,2024-06-13 13:15:00,True,0
317,HEROMOTOCO24JUN5000PE,2024-06-13 13:15:00,True,0
318,LTIM24JUN4600CE,2024-06-13 13:15:00,True,0
319,LTIM24JUN4800CE,2024-06-13 13:15:00,True,0
320,LTIM24JUN4900CE,2024-06-13 13:15:00,True,0
321,LTIM24JUN5200PE,2024-06-13 13:15:00,True,0
322,MIDCPNIFTY24JUN11850PE,2024-06-13 13:15:00,True,0
323,MIDCPNIFTY24JUN12500CE,2024-06-13 13:15:00,True,0
324,MIDCPNIFTY24JUN12600CE,2024-06-13 13:15:00,True,0
325,NIFTY2461322600PE,2024-06-13 13:15:00,True,0
326,NIFTY2461323300PE,2024-06-13 13:15:00,True,0
327,NIFTY2461323550PE,2024-06-13 13:15:00,True,0
328,OFSS24JUN7800PE,2024-06-13 13:15:00,True,0
329,PIDILITIND24JUN3000PE,2024-06-13 13:15:00,True,0
330,PIDILITIND24JUN3120PE,2024-06-13 09:20:00,True,1
331,PIDILITIND24JUN3200PE,2024-06-13 13:15:00,True,0
332,PIIND24JUN3700CE,2024-06-13 13:15:00,True,0
333,RELIANCE24JUN2840CE,2024-06-13 13:15:00,True,0
334,SHREECEM24JUN24000PE,2024-06-13 13:15:00,True,0
335,SHREECEM24JUN26500CE,2024-06-13 09:20:00,True,1
336,SHREECEM24JUN27000CE,2024-06-13 13:15:00,True,0
337,SHREECEM24JUN27750CE,2024-06-13 13:15:00,True,0
338,SHREECEM24JUN28000PE,2024-06-13 13:15:00,True,0
339,SIEMENS24JUN6300CE,2024-06-05 15:15:00,True,0
340,TCS24JUN4000CE,2024-06-13 13:15:00,True,0
341,TRENT24JUN5100PE,2024-06-13 13:15:00,True,0
342,ULTRACEMCO24JUN10200PE,2024-06-13 13:15:00,True,0
343,ULTRACEMCO24JUN10500CE,2024-06-13 13:15:00,True,0
344,ULTRACEMCO24JUN11000CE,2024-06-13 13:15:00,True,0
345,ABB24JUN7000PE,2024-06-13 13:15:00,True,0
346,ABB24JUN7300PE,2024-06-13 13:15:00,True,0
347,ABB24JUN7400PE,2024-06-13 13:15:00,True,0
348,BAJFINANCE24JUN6300CE,2024-06-07 15:15:00,True,0
349,BAJFINANCE24JUN6600CE,2024-06-13 13:15:00,True,0
350,BAJFINANCE24JUN6650PE,2024-06-13 13:15:00,True,0
351,BAJFINANCE24JUN6700PE,2024-06-13 13:15:00,True,0
352,BAJFINANCE24JUN7000CE,2024-06-13 13:15:00,True,0
353,BAJFINANCE24JUN7200CE,2024-06-13 13:15:00,True,0
354,BANKNIFTY2461248800CE,2024-06-12 15:15:00,True,0
355,BANKNIFTY2461249000CE,2024-06-12 15:15:00,True,0
356,BANKNIFTY2461249900CE,2024-06-12 15:15:00,True,0
357,BOSCHLTD24JUN30250PE,2024-06-06 09:15:00,True,0
358,BRITANNIA24JUN5050CE,2024-06-03 15:15:00,True,0
359,EICHERMOT24JUN4800CE,2024-06-13 13:15:00,True,0
360,FINNIFTY2461822300CE,2024-06-13 13:15:00,True,0
361,HEROMOTOCO24JUN4750CE,2024-05-31 15:15:00,True,0
362,INFY24JUN1460CE,2024-06-13 13:15:00,True,0
363,INFY24JUN1520PE,2024-06-13 13:15:00,True,0
364,INFY24JUN1580CE,2024-06-13 13:15:00,True,0
365,LTIM24JUN4600PE,2024-06-13 13:15:00,True,0
366,LTIM24JUN4650PE,2024-06-13 13:15:00,True,0
367,LTIM24JUN4750PE,2024-06-13 13:15:00,True,0
